Interval=	0.05 s
ExcelDateTime=	4.4588648064983885e+004	27/01/2022 15:33:12.814608
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	BraBP	TCD (cm/s)	ETCO2	LBNP Pressure	MAP
Range=	10.000 V	10.000 V	100.0000 mmHg	200.0 mV	100.0000 mmHg
UnitName=	mmHg	cm/s	*	*	*
TopValue=	621.60	160	*	*	*
BottomValue=	-584.98	-160	*	*	*
172.9	71.01777	51.43193	0.2968681	0.374125	81.77224
172.95	69.64339	87.17196	0.2968681	0.361	81.77224
173	68.46773	115.5022	0.2968681	0.34875	81.77224
173.05	67.31619	100.0971	0.2968681	0.33775	81.77224
173.1	67.29998	101.122	0.2968681	0.324625	81.77224
173.15	90.79973	97.15238	0.2968681	0.309125	81.77224
173.2	103.0669	88.79222	0.2968681	0.311625	81.29632
173.25	101.0806	81.94058	0.2968681	0.3045	80.34448
173.3	95.67659	85.12609	0.2968681	0.288375	80.34448
173.35	91.17942	78.99498	0.2968681	0.270625	80.34448
173.4	84.69516	71.59978	0.2968681	0.259125	80.34448
173.45	83.31589	67.26433	0.2968681	0.25275	80.34448
173.5	83.66881	63.65402	0.2968681	0.24475	80.34448
173.55	81.15459	62.09298	0.2968681	0.233	80.34448
173.6	77.17437	62.57011	0.2968681	0.22725	80.34448
173.65	73.73862	57.60286	0.2968681	0.214625	80.34448
173.7	71.54452	55.76949	0.2968681	0.219375	80.34448
173.75	70.14375	77.30639	0.2968681	0.21025	80.34448
173.8	69.00655	114.8992	0.2968681	0.1955	80.34448
173.85	67.9274	101.9067	0.2968681	0.1905	80.34448
173.9	67.03001	102.8086	0.2968681	0.1835	80.34448
173.95	65.84755	100.4013	0.2968681	0.17975	80.34448
174	68.08275	90.05852	0.2968681	0.173375	80.34448
174.05	97.24855	84.10301	0.2968681	0.16575	80.40911
174.1	100.8053	87.10653	0.2968681	0.15825	80.53836
174.15	98.83482	81.82082	0.2968681	0.151375	80.53836
174.2	93.43762	72.74072	0.2968681	0.145	80.53836
174.25	87.47332	70.69335	0.3007834	0.13875	80.53836
174.3	82.08215	65.63896	0.3086138	0.13875	80.53836
174.35	81.82387	63.5984	0.3086138	0.137875	80.53836
174.4	81.93133	62.7549	0.3086138	0.13125	80.53836
174.45	78.64188	60.58667	0.3086138	0.1245	80.53836
174.5	74.77175	55.64463	0.3086138	0.120625	80.53836
174.55	71.81298	71.52965	0.3086138	0.114125	80.53836
174.6	70.13394	117.0646	0.3086138	0.101875	80.53836
174.65	68.96657	105.8783	0.3086138	0.097625	80.53836
174.7	68.15817	101.0637	0.3086138	0.09675	80.53836
174.75	66.90972	100.7026	0.3086138	0.097	80.53836
174.8	67.44062	89.33538	0.3086138	0.090875	80.53836
174.85	92.76646	82.6019	0.3086138	0.08625	80.72349
174.9	101.7208	85.90436	0.3086138	0.083625	81.09376
174.95	100.1794	82.78008	0.3086138	0.086125	81.09376
175	94.92059	73.22325	0.3086138	0.076875	81.09376
175.05	89.12107	66.3585	0.3086138	0.070625	81.09376
175.1	83.28685	65.9432	0.3086138	0.074625	81.09376
175.15	82.60513	61.00657	0.3086138	0.065375	81.09376
175.2	82.34873	59.62101	0.3086138	0.059125	81.09376
175.25	79.20143	56.97066	0.3086138	0.059625	81.09376
175.3	75.42142	54.7471	0.3086138	0.0635	81.09376
175.35	72.35595	83.74123	0.3086138	0.051875	81.09376
175.4	70.61357	117.6067	0.3086138	0.052625	81.09376
175.45	69.41791	99.07529	0.3086138	0.049625	81.09376
175.5	68.62157	99.13742	0.3086138	0.0445	81.09376
175.55	67.35314	95.22457	0.3086138	0.041625	81.09376
175.6	67.26642	80.97933	0.3086138	0.041375	81.09376
175.65	90.41815	86.6295	0.3086138	0.035875	81.09376
175.7	102.2728	84.9456	0.3086138	0.037125	80.91412
175.75	100.4735	75.32855	0.3086138	0.036875	80.55484
175.8	95.21055	68.10933	0.3086138	0.034	80.55484
175.85	89.43591	63.56418	0.3086138	0.036625	80.55484
175.9	83.2137	61.30901	0.3086138	0.033625	80.55484
175.95	82.124	59.74267	0.2992173	0.032	80.55484
176	82.03728	57.87498	0.2804243	0.029125	80.55484
176.05	79.08341	52.33866	0.2804243	0.027	80.55484
176.1	74.99535	73.27338	0.2804243	0.023875	80.55484
176.15	71.44573	114.4187	0.2804243	0.02575	80.55484
176.2	69.26294	103.2313	0.2804243	0.02375	80.55484
176.25	68.12573	89.75368	0.2804243	0.02	80.55484
176.3	67.29658	87.10783	0.2804243	0.009625	80.55484
176.35	66.2363	76.88899	0.2804243	0.007375	80.55484
176.4	68.7328	84.28349	0.2804243	0.010625	80.55484
176.45	96.48915	83.32224	0.2804243	0.00075	80.08584
176.5	98.70436	72.55924	0.2804243	0.005125	79.14785
176.55	95.37457	66.63353	0.2819904	0.00875	79.14785
176.6	88.72139	64.37906	0.2851225	0.007625	79.14785
176.65	82.31027	59.8025	0.2851225	0.005375	79.14785
176.7	79.99928	56.8489	0.2851225	0.0105	79.14785
176.75	81.17382	54.80413	0.2851225	0.001875	79.14785
176.8	79.88579	62.32699	0.2851225	0.0045	79.14785
176.85	76.11785	111.4129	0.2851225	0.000625	79.14785
176.9	72.48565	106.237	0.2851225	0.004375	79.14785
176.95	69.85907	91.46709	0.2851225	0.001625	79.14785
177	68.29993	88.18954	0.2851225	0.00125	79.14785
177.05	67.38557	75.56776	0.2851225	-0.003875	79.14785
177.1	66.31209	78.93535	0.2859056	-0.010875	79.14785
177.15	65.93427	79.89781	0.2874717	-0.0095	79.14785
177.2	86.4662	72.80235	0.2874717	-0.01125	79.14785
177.25	99.43774	66.7805	0.2874717	-0.006125	78.72973
177.3	94.70982	63.05133	0.2874717	-0.0105	77.89349
177.35	85.40252	58.9601	0.2874717	-0.01825	77.89349
177.4	78.83267	56.0057	0.2874717	-0.02075	77.89349
177.45	77.03863	52.75816	0.2874717	-0.023	77.89349
177.5	79.70782	71.70893	0.2874717	-0.017375	77.89349
177.55	79.00423	110.3278	0.2874717	-0.022	77.89349
177.6	75.1145	97.57298	0.2874717	-0.026625	77.89349
177.65	71.221	86.38718	0.2874717	-0.028875	77.89349
177.7	68.34216	80.97902	0.2874717	-0.023625	77.89349
177.75	66.98589	71.35747	0.2874717	-0.02875	77.89349
177.8	66.05494	80.55822	0.2874717	-0.032125	77.89349
177.85	65.39282	78.75427	0.2874717	-0.03025	77.89349
177.9	77.96129	69.49258	0.2874717	-0.031	77.89349
177.95	99.17833	65.15983	0.2874717	-0.034125	77.51077
178	94.36707	64.31723	0.2874717	-0.0305	76.74534
178.05	85.95454	59.74307	0.2874717	-0.032375	76.74534
178.1	78.65885	55.10187	0.2874717	-0.030375	76.74534
178.15	74.87054	56.4302	0.2874717	-0.031375	76.74534
178.2	76.82521	103.5321	0.2874717	-0.034	76.74534
178.25	77.28937	108.1043	0.2874717	-0.03575	76.74534
178.3	74.0052	86.56727	0.2874717	-0.031375	76.74534
178.35	70.30664	82.36218	0.2874717	-0.02875	76.74534
178.4	67.49906	74.1825	0.2874717	-0.032375	76.74534
178.45	65.96934	70.93707	0.2874717	-0.039125	76.74534
178.5	64.9856	80.43597	0.2874717	-0.03725	76.74534
178.55	64.92564	70.33538	0.2874717	-0.038125	76.74534
178.6	85.90589	65.40155	0.2874717	-0.041	76.74534
178.65	97.15089	62.27186	0.2874717	-0.046	76.59936
178.7	91.73068	58.83784	0.2874717	-0.0435	76.30741
178.75	81.46453	53.18416	0.2874717	-0.03875	76.30741
178.8	74.04027	52.27423	0.2874717	-0.037625	76.30741
178.85	73.34384	59.73526	0.2874717	-0.034125	76.30741
178.9	77.42926	112.8571	0.2874717	-0.0365	76.30741
178.95	76.87461	102.8711	0.2874717	-0.035125	76.30741
179	73.31368	81.45935	0.2874717	-0.036125	76.30741
179.05	69.5891	76.37814	0.2874717	-0.0355	76.30741
179.1	67.34032	66.27286	0.2874717	-0.032125	76.30741
179.15	65.71747	75.74795	0.2874717	-0.037	76.30741
179.2	64.57196	75.80637	0.2874717	-0.03675	76.30741
179.25	73.94826	66.30117	0.2874717	-0.039625	76.30741
179.3	96.60151	62.09028	0.2874717	-0.035625	75.70031
179.35	91.35664	59.68164	0.2874717	-0.04675	74.48611
179.4	83.0889	55.52347	0.2874717	-0.0435	74.48611
179.45	74.98479	52.27423	0.2874717	-0.042875	74.48611
179.5	71.45516	49.56875	0.2874717	-0.042375	74.48611
179.55	73.90075	63.64682	0.2874717	-0.0405	74.48611
179.6	75.04474	107.8941	0.2874717	-0.04225	74.48611
179.65	72.61499	93.00302	0.2890377	-0.04125	74.48611
179.7	69.13059	72.86208	0.2921699	-0.04075	74.48611
179.75	66.52965	70.09547	0.2921699	-0.044375	74.48611
179.8	64.99578	63.29265	0.2921699	-0.0475	74.48611
179.85	63.78957	71.47993	0.2921699	-0.048125	74.48611
179.9	63.34766	68.58866	0.2921699	-0.046125	74.48611
179.95	79.41635	62.51328	0.2921699	-0.048375	74.48611
180	95.26862	60.70542	0.2921699	-0.04675	74.05552
180.05	89.74397	56.61128	0.2921699	-0.05275	73.19434
180.1	79.92726	54.68317	0.2921699	-0.0535	73.19434
180.15	72.13348	49.87029	0.2921699	-0.0515	73.19434
180.2	70.12188	47.03625	0.2921699	-0.052125	73.19434
180.25	73.31858	61.60485	0.2921699	-0.048875	73.19434
180.3	74.05799	109.639	0.2921699	-0.04875	73.19434
180.35	71.4906	87.65148	0.2921699	-0.052	73.19434
180.4	68.05259	67.14487	0.2921699	-0.0525	73.19434
180.45	65.46522	59.89334	0.2921699	-0.0505	73.19434
180.5	63.95699	57.09291	0.2921699	-0.053625	73.19434
180.55	62.82958	68.28982	0.2921699	-0.05175	73.19434
180.6	62.16106	65.40024	0.2921699	-0.05275	73.19434
180.65	74.56136	58.05647	0.2921699	-0.055375	73.19434
180.7	91.07234	56.56436	0.2921699	-0.058375	72.32108
180.75	85.85688	52.99968	0.2921699	-0.05275	70.57456
180.8	77.0522	49.80786	0.2921699	-0.048375	70.57456
180.85	68.82329	46.68079	0.2921699	-0.054125	70.57456
180.9	66.67934	44.93676	0.2921699	-0.060375	70.57456
180.95	70.28741	65.39454	0.2921699	-0.056125	70.57456
181	71.85672	104.9159	0.2921699	-0.060625	70.57456
181.05	69.80779	82.18229	0.2921699	-0.05775	70.57456
181.1	66.69895	60.52764	0.2921699	-0.054375	70.57456
181.15	64.19453	54.68487	0.2921699	-0.056	70.57456
181.2	62.64407	55.28746	0.2921699	-0.055	70.57456
181.25	61.62979	67.32606	0.2921699	-0.05225	70.57456
181.3	61.03856	64.19688	0.2921699	-0.047125	70.57456
181.35	73.10478	56.0046	0.2921699	-0.0495	70.57456
181.4	86.45829	53.36405	0.2921699	-0.0505	69.71865
181.45	81.7198	52.17489	0.2921699	-0.05275	68.00683
181.5	73.22394	50.02056	0.2921699	-0.053625	68.00683
181.55	65.47841	46.94761	0.2921699	-0.052625	68.00683
181.6	63.43702	44.45753	0.2921699	-0.05125	68.00683
181.65	66.64013	62.62633	0.2921699	-0.056625	68.00683
181.7	68.71659	103.834	0.2921699	-0.06	68.00683
181.75	67.17442	82.06023	0.2921699	-0.0595	68.00683
181.8	64.57461	59.67914	0.2921699	-0.061125	68.00683
181.85	62.40539	52.36947	0.2929529	-0.059625	68.00683
181.9	60.9047	53.0595	0.294519	-0.06125	68.00683
181.95	59.91719	66.42203	0.294519	-0.063375	68.00683
182	59.48168	63.89564	0.294519	-0.0565	68.00683
182.05	72.58331	56.74865	0.294519	-0.05475	68.00683
182.1	83.8366	56.36987	0.294519	-0.060625	67.37298
182.15	79.42163	52.99847	0.294519	-0.06125	66.10529
182.2	70.86318	50.77042	0.294519	-0.058625	66.10529
182.25	63.50904	45.89891	0.294519	-0.062875	66.10529
182.3	61.45106	43.1319	0.294519	-0.062875	66.10529
182.35	64.04786	82.23742	0.294519	-0.060625	66.10529
182.4	66.43652	102.3865	0.294519	-0.0605	66.10529
182.45	65.44938	74.74868	0.294519	-0.06075	66.10529
182.5	63.11652	59.98148	0.294519	-0.0625	66.10529
182.55	61.21238	53.4783	0.294519	-0.063875	66.10529
182.6	59.84517	58.08659	0.294519	-0.065	66.10529
182.65	58.97115	66.90236	0.294519	-0.0555	66.10529
182.7	58.53565	62.51368	0.294519	-0.0605	66.10529
182.75	70.31229	56.48653	0.294519	-0.062	66.10529
182.8	81.52863	54.68387	0.294519	-0.060375	65.74963
182.85	77.39344	56.61449	0.294519	-0.056875	65.03834
182.9	69.45223	48.54016	0.294519	-0.06	65.03834
182.95	62.19273	45.89551	0.294519	-0.066125	65.03834
183	60.03709	51.55489	0.294519	-0.068	65.03834
183.05	62.49852	105.4565	0.294519	-0.06675	65.03834
183.1	65.18356	97.81559	0.294519	-0.065625	65.03834
183.15	64.58931	68.70791	0.294519	-0.067	65.03834
183.2	62.41746	61.91109	0.294519	-0.064	65.03834
183.25	60.4692	56.73014	0.294519	-0.07025	65.03834
183.3	58.9851	62.93328	0.294519	-0.0675	65.03834
183.35	57.91916	68.4678	0.294519	-0.07	65.03834
183.4	57.95724	63.05234	0.294519	-0.066625	65.03834
183.45	72.74092	60.16537	0.294519	-0.0685	65.03834
183.5	80.23494	58.41554	0.294519	-0.066125	64.93866
183.55	76.11069	54.323	0.294519	-0.060125	64.7393
183.6	67.78902	50.89368	0.294519	-0.069	64.7393
183.65	61.17091	47.15641	0.294519	-0.056875	64.7393
183.7	59.59103	67.37618	0.294519	-0.064875	64.7393
183.75	62.1603	111.1705	0.294519	-0.061	64.7393
183.8	64.4728	87.05	0.294519	-0.065875	64.7393
183.85	63.80541	66.48146	0.294519	-0.071	64.7393
183.9	61.62639	61.79034	0.294519	-0.069625	64.7393
183.95	59.7822	57.93341	0.294519	-0.064875	64.7393
184	58.25587	69.85416	0.2913868	-0.067625	64.7393
184.05	57.15675	68.40847	0.2851225	-0.06875	64.7393
184.1	60.71052	62.09098	0.2851225	-0.069625	64.7393
184.15	79.51363	58.71748	0.2851225	-0.062375	64.83326
184.2	79.62298	57.51451	0.2851225	-0.060125	65.02117
184.25	73.86305	52.70013	0.2851225	-0.056625	65.02117
184.3	65.51536	49.26381	0.2851225	-0.056125	65.02117
184.35	60.47146	48.06094	0.2851225	-0.05625	65.02117
184.4	60.70675	90.86851	0.2851225	-0.0565	65.02117
184.45	64.2707	101.6629	0.2851225	-0.05925	65.02117
184.5	65.29705	74.71996	0.2851225	-0.06525	65.02117
184.55	63.42081	63.41611	0.2984342	-0.065875	65.02117
184.6	60.97257	55.46824	0.3250576	-0.066375	65.02117
184.65	59.31352	62.44995	0.3250576	-0.065625	65.02117
184.7	57.92293	68.58846	0.3250576	-0.059125	65.02117
184.75	57.21481	61.84777	0.3250576	-0.0725	65.02117
184.8	67.53941	59.74006	0.3250576	-0.071	65.02117
184.85	81.10859	58.65695	0.3250576	-0.07325	64.8574
184.9	77.26712	54.56151	0.3250576	-0.066875	64.52988
184.95	69.97294	50.80373	0.3250576	-0.06375	64.52988
185	62.49966	47.64034	0.3250576	-0.057125	64.52988
185.05	59.54692	71.71153	0.3250576	-0.053875	64.52988
185.1	61.52836	100.4606	0.3250576	-0.044375	64.52988
185.15	64.40041	79.80777	0.3250576	-0.019375	64.52988
185.2	64.0833	63.29625	0.3250576	0.007375	64.52988
185.25	61.93633	56.45891	0.3250576	0.047	64.52988
185.3	59.71886	59.01963	0.3250576	0.088125	64.52988
185.35	58.24946	68.51072	0.313312	0.1245	64.52988
185.4	57.13714	65.15673	0.2898208	0.161	64.52988
185.45	58.62237	60.19298	0.2898208	0.20325	64.52988
185.5	73.86531	58.47477	0.2898208	0.23625	64.25277
185.55	77.17701	56.36867	0.2898208	0.274375	63.69857
185.6	72.41364	51.85223	0.2898208	0.30125	63.69857
185.65	64.63493	49.20478	0.2898208	0.33675	63.69857
185.7	59.45228	73.93639	0.2898208	0.373875	63.69857
185.75	59.26299	99.55812	0.2898208	0.417375	63.69857
185.8	62.18519	79.71722	0.2898208	0.448125	63.69857
185.85	63.57578	64.91942	0.2898208	0.4825	63.69857
185.9	62.39483	60.10514	0.2898208	0.514875	63.69857
185.95	60.39379	61.42626	0.2921699	0.54575	63.69857
186	58.80148	69.19064	0.2968681	0.585125	63.69857
186.05	57.38939	67.02431	0.2968681	0.62	63.69857
186.1	57.07229	62.03125	0.2968681	0.647875	63.69857
186.15	67.59635	61.78884	0.2968681	0.6745	63.69857
186.2	76.89685	60.67561	0.2968681	0.708375	63.59967
186.25	73.10441	57.87258	0.2968681	0.742	63.40187
186.3	66.1443	55.04614	0.2968681	0.7805	63.40187
186.35	59.75732	69.60524	0.2968681	0.81025	63.40187
186.4	58.20346	101.1234	0.2968681	0.83875	63.40187
186.45	60.84399	87.0527	0.2968681	0.873	63.40187
186.5	63.31561	69.55191	0.2968681	0.90625	63.40187
186.55	62.81865	63.05464	0.2898208	0.93075	63.40187
186.6	61.08644	62.75329	0.2757261	0.955875	63.40187
186.65	58.96436	70.93837	0.2757261	0.977	63.40187
186.7	57.72083	68.52923	0.2757261	1.00275	63.40187
186.75	57.02968	65.16103	0.2757261	1.025375	63.40187
186.8	67.58503	64.01899	0.2757261	1.04925	63.40187
186.85	78.63358	67.02572	0.2757261	1.0705	63.94107
186.9	74.75818	58.1161	0.2757261	1.093	65.01947
186.95	68.12196	55.82512	0.2757261	1.118375	65.01947
187	61.21615	62.98941	0.2851225	1.145	65.01947
187.05	59.50846	98.35675	0.3039155	1.17325	65.01947
187.1	62.34506	90.6564	0.3039155	1.196375	65.01947
187.15	65.10701	71.65871	0.3039155	1.217	65.01947
187.2	64.80272	65.22086	0.3039155	1.233875	65.01947
187.25	63.02641	60.52564	0.3039155	1.253625	65.01947
187.3	61.18561	67.98707	0.3039155	1.2745	65.01947
187.35	59.56652	68.17096	0.3039155	1.293375	65.01947
187.4	58.58014	62.87445	0.3039155	1.3115	65.01947
187.45	67.14991	62.63124	0.3039155	1.32475	65.01947
187.5	79.54719	63.59589	0.3039155	1.3435	65.38989
187.55	76.29319	60.82548	0.3039155	1.357125	66.13075
187.6	69.6498	57.15274	0.3039155	1.374125	66.13075
187.65	62.6863	56.4317	0.3039155	1.388	66.13075
187.7	60.76481	91.62016	0.3070477	1.402	66.13075
187.75	63.85329	93.93556	0.313312	1.414375	66.13075
187.8	66.38901	73.22335	0.313312	1.436375	66.13075
187.85	65.85698	67.32666	0.313312	1.45025	66.13075
187.9	64.21414	59.32167	0.313312	1.460125	66.13075
187.95	62.36957	64.38116	0.313312	1.4765	66.13075
188	60.9688	68.10903	0.313312	1.4925	66.13075
188.05	59.81048	64.97865	0.313312	1.502875	66.13075
188.1	65.77553	62.93658	0.313312	1.512625	66.13075
188.15	79.49629	63.32306	0.313312	1.525875	66.30229
188.2	77.02204	60.76625	0.313312	1.53325	66.64536
188.25	70.91408	57.2707	0.313312	1.5455	66.64536
188.3	63.72057	55.70946	0.313312	1.5585	66.64536
188.35	61.06382	89.87864	0.313312	1.570875	66.64536
188.4	63.51545	98.77865	0.313312	1.581625	66.64536
188.45	66.31774	79.53714	0.313312	1.591625	66.64536
188.5	66.38599	69.37233	0.313312	1.596	66.64536
188.55	64.78161	64.31713	0.313312	1.607125	66.64536
188.6	63.21984	64.96184	0.313312	1.618375	66.64536
188.65	61.81832	67.11456	0.313312	1.624375	66.64536
188.7	60.59099	66.30127	0.313312	1.6305	66.64536
188.75	64.35063	64.01799	0.3195763	1.64275	66.64536
188.8	79.79379	66.00393	0.3321049	1.645375	66.88754
188.85	78.42394	62.75289	0.3321049	1.655	67.37189
188.9	72.78353	57.99544	0.3321049	1.668625	67.37189
188.95	65.15037	61.12332	0.3321049	1.672125	67.37189
189	61.57624	100.344	0.3321049	1.676875	67.37189
189.05	63.6346	97.21462	0.3321049	1.688375	67.37189
189.1	67.01568	76.59085	0.3321049	1.70075	67.37189
189.15	67.22645	72.68239	0.3321049	1.715	67.37189
189.2	65.84604	66.84353	0.3321049	1.709625	67.37189
189.25	64.07538	68.40847	0.3321049	1.716375	67.37189
189.3	62.78056	71.59798	0.3321049	1.718625	67.37189
189.35	61.42052	68.22718	0.3321049	1.731875	67.37189
189.4	64.49693	67.56517	0.3321049	1.7335	67.37189
189.45	81.73375	66.72377	0.3321049	1.741875	67.76699
189.5	80.43177	62.93388	0.3321049	1.7485	68.55719
189.55	74.62772	59.92265	0.3321049	1.7505	68.55719
189.6	66.7721	71.17068	0.3321049	1.757625	68.55719
189.65	62.40011	112.3132	0.3321049	1.759375	68.55719
189.7	63.90306	99.73671	0.3321049	1.7685	68.55719
189.75	67.47078	81.34039	0.3321049	1.770875	68.55719
189.8	68.03524	78.21241	0.3321049	1.77725	68.55719
189.85	66.63334	69.91228	0.3321049	1.78075	68.55719
189.9	64.92414	72.32112	0.3321049	1.784875	68.55719
189.95	63.43136	78.93435	0.3321049	1.788625	68.55719
190	62.1373	74.84762	0.3321049	1.792625	68.55719
190.05	69.84437	72.32083	0.3321049	1.799625	68.55719
190.1	87.14566	71.65951	0.3321049	1.806125	69.25773
190.15	82.1553	69.37323	0.3321049	1.806	70.65883
190.2	75.09075	64.19658	0.3321049	1.812375	70.65883
190.25	67.59974	85.93647	0.3321049	1.816875	70.65883
190.3	64.2986	120.3752	0.3321049	1.82075	70.65883
190.35	66.55944	99.74131	0.3321049	1.830875	70.65883
190.4	69.90846	92.58162	0.3321049	1.8335	70.65883
190.45	69.85832	90.29213	0.3321049	1.83775	70.65883
190.5	68.05824	78.99468	0.3125289	1.842	70.65883
190.55	66.05531	85.96668	0.273377	1.843625	70.65883
190.6	64.35629	87.70941	0.273377	1.846125	70.65883
190.65	63.05959	82.54326	0.273377	1.851375	70.65883
190.7	77.83347	79.89711	0.273377	1.862	70.65883
190.75	90.48338	77.37162	0.273377	1.861625	71.80806
190.8	84.5138	75.02881	0.273377	1.864	74.10652
190.85	75.76153	74.54457	0.273377	1.864375	74.10652
190.9	69.46995	120.731	0.273377	1.871125	74.10652
190.95	67.8716	122.6576	0.273377	1.878	74.10652
191	71.5909	107.0794	0.2694618	1.884	74.10652
191.05	73.83967	106.7194	0.2616313	1.88525	74.10652
191.1	72.32428	98.89721	0.2616313	1.88725	74.10652
191.15	70.23161	93.12077	0.2616313	1.891125	74.10652
191.2	68.49525	96.67186	0.2616313	1.893875	74.10652
191.25	66.8773	91.49691	0.2616313	1.89425	74.10652
191.3	68.03599	87.76974	0.2616313	1.89725	74.10652
191.35	91.93543	87.65018	0.2616313	1.89625	75.83341
191.4	92.04025	85.06346	0.2616313	1.896375	79.28718
191.45	86.63588	80.01667	0.2733769	1.901	79.28718
191.5	78.35946	74.30476	0.2968681	1.906875	79.28718
191.55	73.78612	103.7716	0.2968681	1.911625	79.28718
191.6	74.5772	128.0702	0.2968681	1.908625	79.28718
191.65	78.7565	120.0123	0.2968681	1.912	79.28718
191.7	78.75462	119.1697	0.2968681	1.913625	79.28718
191.75	76.27056	113.8762	0.2968681	1.911125	79.28718
191.8	73.97277	101.9382	0.2968681	1.914125	79.28718
191.85	72.29147	97.81149	0.2968681	1.9195	79.28718
191.9	70.62035	97.43541	0.2968681	1.9225	79.28718
191.95	86.75804	93.12337	0.2968681	1.920875	79.28718
192	102.9225	90.77606	0.2968681	1.920125	81.11579
192.05	97.51814	86.14657	0.2968681	1.920375	84.77301
192.1	90.32501	83.44479	0.2968681	1.9205	84.77301
192.15	86.34667	80.79884	0.2968681	1.922875	84.77301
192.2	81.80124	75.32525	0.2968681	1.92775	84.77301
192.25	83.07532	73.76371	0.2968681	1.923375	84.77301
192.3	84.08998	71.17688	0.2968681	1.924375	84.77301
192.35	81.8808	69.61314	0.2968681	1.93175	84.77301
192.4	79.19578	68.01639	0.2968681	1.92525	84.77301
192.45	77.34782	65.79073	0.2968681	1.924375	84.77301
192.5	75.59035	64.19928	0.2968681	1.92275	84.77301
192.55	73.67376	63.35868	0.2968681	1.92275	84.77301
192.6	81.13234	59.50035	0.2968681	1.926625	84.77301
192.65	108.8495	74.53997	0.2968681	1.93225	83.79797
192.7	103.9572	126.6255	0.2968681	1.936	81.84793
192.75	101.9957	117.729	0.2968681	1.943625	81.84793
192.8	97.39635	111.1708	0.2968681	1.940125	81.84793
192.85	90.23942	109.6345	0.2968681	1.954625	81.84793
192.9	87.04687	103.0484	0.2968681	1.944625	81.84793
192.95	88.12035	91.97873	0.2968681	1.939125	81.84793
193	87.4967	94.56676	0.2953021	1.937625	81.84793
193.05	84.70836	95.16794	0.2921699	1.937	81.84793
193.1	81.61875	90.23401	0.2921699	1.935	81.84793
193.15	79.008	88.18943	0.2921699	1.937625	81.84793
193.2	77.43756	83.74313	0.2921699	1.93675	81.84793
193.25	75.69215	80.13563	0.2921699	1.937375	81.84793
193.3	74.50141	76.95142	0.2921699	1.93575	81.84793
193.35	73.36081	75.14506	0.2921699	1.9325	81.84793
193.4	72.46718	70.87624	0.2921699	1.935625	81.84793
193.45	71.52529	69.67297	0.2921699	1.935	81.84793
193.5	70.50082	72.13874	0.2921699	1.933875	81.84793
193.55	69.35306	67.44381	0.2921699	1.935625	81.84793
193.6	68.72073	62.57111	0.2921699	1.937	81.84793
